datetime,v,vw,o,c,h,l,t,n,hourly_vwap,hourly_liquidity,fd
2011-01-02 12:00:00,247.0,0.953708333333333,0.95349,0.95395,0.95469,0.95269,15527880000000.0,247.0,235.565958333333,247.0,123500.0
2011-01-02 18:00:00,490.0,0.953492336866565,0.953478333333333,0.953563333333333,0.95499,0.95184,20488360000000.0,490.0,467.241196918927,490.0,155555.555555556
2011-01-03 00:00:00,688.833333333333,0.954714596949891,0.954876666666667,0.954916666666667,0.95611,0.95319,20057360000000.0,688.833333333333,657.713880882353,688.833333333333,235901.826484016
2011-01-03 06:00:00,1318.0,0.953082284104784,0.953348333333333,0.952788333333333,0.95579,0.95113,17253943333333.3,1318.0,1255.78084068376,1318.0,282832.618025751
2011-01-03 12:00:00,947.666666666667,0.950336234774213,0.950661666666667,0.950148333333333,0.95242,0.94829,19411000000000.0,947.666666666667,901.134763223782,947.666666666667,229459.241323644
2011-01-03 18:00:00,1550.0,0.947735793509323,0.948095,0.947628333333333,0.94979,0.94458,19627013333333.3,1550.0,1468.63930289166,1550.0,297504.798464489
2011-01-04 00:00:00,5369.83333333333,0.947851345598846,0.947025,0.948458333333333,0.95306,0.94444,32784241666666.7,5369.83333333333,5100.50584659091,5369.83333333333,622950.502706878
2011-01-04 06:00:00,14322.8333333333,0.952689166666667,0.9528,0.952653333333333,0.95628,0.95004,77647888333333.3,14322.8333333333,13643.5769886111,14322.8333333333,2295325.85470085
2011-01-04 12:00:00,6427.33333333333,0.953243684210526,0.952951666666667,0.953121666666667,0.95629,0.94923,77002096666666.7,6427.33333333333,6125.00787350877,6427.33333333333,910387.157695945
2011-01-04 18:00:00,5400.0,0.952288055555556,0.95242,0.951971666666667,0.95437,0.95003,77650481666666.7,5400.0,5142.09936194444,5400.0,1244239.6313364
